Time,Price,Title
2021-04-01 20:33:13,47.94,Bloodstained: Curse of the Moon 2
2020-08-14 14:20:00,249.9,SWORD ART ONLINE Alicization Lycoris
2020-09-25 06:20:00,174.93,SWORD ART ONLINE Alicization Lycoris
2020-09-29 06:20:00,249.9,SWORD ART ONLINE Alicization Lycoris
2020-11-21 13:40:00,149.94,SWORD ART ONLINE Alicization Lycoris
2020-12-01 05:20:00,249.9,SWORD ART ONLINE Alicization Lycoris
2020-12-22 08:20:01,149.94,SWORD ART ONLINE Alicization Lycoris
2021-01-20 06:40:00,249.9,SWORD ART ONLINE Alicization Lycoris
2021-02-10 06:40:00,149.94,SWORD ART ONLINE Alicization Lycoris
2021-02-25 08:00:00,249.9,SWORD ART ONLINE Alicization Lycoris
2021-03-31 09:20:00,124.95,SWORD ART ONLINE Alicization Lycoris
2021-04-01 20:33:14,124.95,SWORD ART ONLINE Alicization Lycoris
2020-04-14 15:11:46,159.9,Predator: Hunting Grounds
2020-06-03 06:20:01,119.92,Predator: Hunting Grounds
2020-06-18 06:20:00,159.9,Predator: Hunting Grounds
2020-07-22 06:20:00,119.92,Predator: Hunting Grounds
2020-08-06 06:20:00,159.9,Predator: Hunting Grounds
2020-08-27 06:20:00,119.92,Predator: Hunting Grounds
2020-09-01 06:20:00,159.9,Predator: Hunting Grounds
2020-10-14 10:00:00,95.94,Predator: Hunting Grounds
2020-11-03 08:30:00,159.9,Predator: Hunting Grounds
2020-11-25 16:00:01,199.5,Predator: Hunting Grounds
2021-01-05 07:20:00,99.75,Predator: Hunting Grounds
2021-01-20 06:40:00,199.5,Predator: Hunting Grounds
2021-02-03 00:20:00,149.5,Predator: Hunting Grounds
2021-02-17 06:20:00,112.12,Predator: Hunting Grounds
2021-03-04 05:20:00,149.5,Predator: Hunting Grounds
2021-03-31 09:20:00,74.75,Predator: Hunting Grounds
2021-04-01 20:33:16,74.75,Predator: Hunting Grounds
2020-04-14 15:11:46,62.5,LA-MULANA
2020-08-19 06:20:00,41.25,LA-MULANA
2020-09-03 06:20:00,62.5,LA-MULANA
2020-09-23 10:20:00,41.25,LA-MULANA
2020-10-08 06:20:00,62.5,LA-MULANA
2020-11-12 01:00:01,41.25,LA-MULANA
2020-12-01 05:20:00,62.5,LA-MULANA
2020-12-22 08:20:01,37.5,LA-MULANA
2021-01-20 06:40:00,62.5,LA-MULANA
2021-02-17 06:20:00,37.5,LA-MULANA
2021-03-04 05:20:00,62.5,LA-MULANA
2021-03-31 09:20:00,37.5,LA-MULANA
2021-04-01 20:33:17,37.5,LA-MULANA
2020-04-14 15:11:46,103.9,LA-MULANA 2
2020-08-19 06:20:00,72.73,LA-MULANA 2
2020-09-03 06:20:00,103.9,LA-MULANA 2
2020-09-23 10:20:00,77.92,LA-MULANA 2
2020-10-08 06:20:00,103.9,LA-MULANA 2
2020-11-12 01:00:01,68.57,LA-MULANA 2
2020-12-01 05:20:00,103.9,LA-MULANA 2
2020-12-22 08:20:01,62.34,LA-MULANA 2
2021-01-20 06:40:00,103.9,LA-MULANA 2
2021-02-17 06:20:00,62.34,LA-MULANA 2
2021-03-04 05:20:00,103.9,LA-MULANA 2
2021-03-31 09:20:00,62.34,LA-MULANA 2
2021-04-01 20:33:18,62.34,LA-MULANA 2
2020-12-01 14:00:00,299.9,Fallout 76: Aurora de Aço – Edição Deluxe
2021-01-05 07:20:00,119.96,Fallout 76: Aurora de Aço – Edição Deluxe
2021-01-20 06:40:00,299.9,Fallout 76: Aurora de Aço – Edição Deluxe
2021-02-17 06:20:00,239.92,Fallout 76: Aurora de Aço – Edição Deluxe
2021-03-04 05:20:00,299.9,Fallout 76: Aurora de Aço – Edição Deluxe
2021-03-31 09:20:00,179.94,Fallout 76: Aurora de Aço – Edição Deluxe
2021-04-01 20:33:20,179.94,Fallout 76: Aurora de Aço – Edição Deluxe
2020-04-14 15:11:46,249.9,MY HERO ONE’S JUSTICE 2
2020-05-22 06:20:00,174.93,MY HERO ONE’S JUSTICE 2
2020-05-27 06:20:00,249.9,MY HERO ONE’S JUSTICE 2
2020-07-22 06:20:00,149.94,MY HERO ONE’S JUSTICE 2
2020-08-20 06:20:00,249.9,MY HERO ONE’S JUSTICE 2
2020-09-23 10:20:00,149.94,MY HERO ONE’S JUSTICE 2
2020-10-08 06:20:00,249.9,MY HERO ONE’S JUSTICE 2
2020-10-30 07:00:00,124.95,MY HERO ONE’S JUSTICE 2
